Showers,Sinks,CW,DW,Baths
,,,,
,,,,
,,,,
,,,,
0.307713,,,,
0.087918,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0138304,,,
,0.0048106,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0112448,,,
0.2753456,,,,
,,,,
,,,,
,,0.0207901,,
,,,,
,,,,
,,,,
,,,,
,0.0035779,,,
,0.0367108,,,
,,,,
,,,,
,,,,
,,,,
,0.0070656,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0050511,,,
,0.0119363,,,
,,,,
,,,,
,,,,
,,,,
,0.0693326,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0074564,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0543897,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,0.0933074,
,,,0.0458366,
,,,0.0624903,
,,,0.0541245,
,0.0039086,,0.074786,
,0.0002706,,0.0648638,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0602826,,,
,0.0129284,,,
,0.12267,,,
,,,,
,0.0097414,,,
,,,,
,,,,
,,,,
,0.0023752,,,
,0.0394768,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0074263,,,
,,,,
,0.0361696,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0633193,,,
,0.0073963,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0070861,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0133193,,,
,,,,
,,,,
,,,,
,,,,
,,0.0118917,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0656043,,,
,,,,
,,,,
,0.0014432,,,
,0.0579675,,,
,0.0002706,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0067348,,,
,,,,
,,,,
,,,,
,,0.033598,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0636937,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0019242,,,
,0.0143416,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0148827,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0187011,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1396573,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0385448,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0116657,,,
,0.0549308,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0320806,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0466325,,,
,,,,
,,,,
,0.0041191,,,
,,,,
,,,,
,0.0017138,,,
,,0.0301364,,
,,,,
,0.0708058,,,
,,,,
,,,,
,,,,
0.0319216,,,,
0.0638432,,0.0400937,,
,,,,
,0.04092,,,
,,0.0695581,,
,,,,
,,0.0285685,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0869212,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0048106,,,
,0.0121768,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1260372,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0118461,,,
,0.1962417,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1175887,,,
,0.0829524,,,
,0.0112748,,,
,,,,
,,,,
,0.0026759,,,
,0.1192122,,,
,0.0340048,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0356585,,,
,0.0554119,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0050511,,,
,,,,
,,,,
,,,,
,,,,
,0.0092904,,,
,,,,
,,,,
,,,,
,,,,
,0.1438365,,,
,0.0394769,,,
,0.0411004,,,
,0.0021046,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0001804,,,
,,,,
,,0.0539809,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0766386,,,
,,,,
,,,,
,,,,
,,,,
0.4236512,,,,
0.1210432,0.0187613,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0243836,,,
,0.0085689,,,
,,,,
,,,,
,0.0001503,,,
,0.0062538,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.2008117,,,
,0.0481058,,,
,,,,
,,,,
,0.040018,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0102225,,,
,,,,
,,,,0.5244057
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0702946,,,
,,,,
,0.0124474,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0909802,,,
,,,,
,0.0056524,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0089297,,,
,0.0048406,,,
0.3456084,,,,
,,,,
,,,,
,,,,
,0.0632892,,,
,,,,
,0.0039086,,,
,0.0413109,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0941973,,,
,,,,
,,,,
,,,,
,,,,
,,,0.0453307,
,,,0.0827626,
,,,,
,,,,
,,,,
,,,,
,0.0442574,,,
,,,,
,0.0233012,,,
,,,,
,,,,
,,,,
,0.0090499,,,
,,,,
0.117432,,,,
0.29358,0.0126578,,,
,0.0167468,,,
,,,,
,,0.0035227,,
,,0.0403584,,
,,,,
,,,,
,,,,
,0.0055322,,,
,,,,
,,,,
,,0.0776013,,
,0.0892063,,,
,0.0350271,,,
,,,,
,,,,
,,,,
,0.0014432,,,
,0.0092303,0.0308491,,
,0.0078172,0.0512116,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0005111,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0029465,,,
,,,,
,,,,
,0.0005713,,,
,0.0162658,,,
,,,,
,,,,
,0.1175586,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0468129,,,
,,,,
,0.0204149,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.001834,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0174384,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0627782,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1014132,,,
,0.0974744,,,0.1554676
,,,,0.2332014
,,,,
,0.0125075,,,
,0.0061335,,,
,0.0467529,,,
,0.0612146,,,
,,,,
,,,,
,,,,
,0.0127781,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0021046,,,
,,,,
,0.0040289,,,
,,,,
,,,,
,0.0138004,,,
,0.0011124,,,
,,,,
,,,,
,0.0141912,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0014732,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0266687,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.43045,,,,
0.43045,,,,
0.043045,,,,
,,,,
,,,,
,,,,
,,,,
,0.0238725,,,
,0.0002405,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.071798,,,
,,,,
,,,,
0.262238,,,,
,0.0155141,,,
,,,,
,,,,
,,,,
,,,,
,0.007276,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.5697729,,,,
0.2532324,0.0009621,,,
,,,,
,,,,
,0.0007817,0.0547954,,
,,0.107473,,
,,0.0977398,,
,,0.0563836,,
,,,0.0925292,
,,,0.0663424,
,,,0.1022568,
,,,0.0598054,
,,,,
,0.0149729,,,
,0.0020145,,,
,,,,
,,,,
,,,,
,0.0315394,,,
,0.0862297,,,
,0.0628985,,,
,0.0345159,,,
,,,,
,,,,
0.0732724,,0.0954999,,
0.5861792,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0302586,,
,,,,
,,,,
,,,,
,,,,
,0.011786,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0193626,,,
,0.1060133,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0255562,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1057427,,,
,,,,
,0.0416416,,,
,0.0142513,,,
,0.0198437,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0068551,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0096512,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0016536,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0788937,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0064642,,,
,,,,
,0.0082381,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0413109,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0189116,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0005111,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0845159,,,
,0.0283223,,,
,,,,
,,,,
0.1188586,,,,
0.4160051,,,,
,,,,
,,,,
,,,,
,0.0270896,,,
,,,,
,,,,
,0.0461215,,,
,,,,
,,,,
,,,,
,0.0329825,,,
,,,,
,,,0.0484047,
,,,0.0667704,
,,,0.076965,
,,,0.1189494,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0085989,,,
,,,,
,,,,
,,,,
,0.1664463,,,
,,,,
,,,,
,,,,
,,,,
,0.0091702,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0001503,,,
,,,,
0.2269728,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0705352,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0042694,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0520445,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0293445,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0043596,,,
,,,,
,0.0083283,,,
,,,,
,,,,
,,,,
0.225925,,,,
,0.0021948,,,
,,,,
,,,,
,,,,
,,,,
,0.0249849,,,
,,,,
,,,,
,0.0358389,,,
,,,,
,0.0047204,,,
,0.1093505,,,
,,,,
,0.0054119,,,
,,,,
,,,,
,0.0101323,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0115454,,,
,0.0805773,,,
,0.0019242,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0149429,,,
,,,,
,0.001804,,,
,,,,
,0.0527661,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.2886758,,,,
0.1237182,,,,
,,,,
0.4288004,,,,
0.1225144,,,,
,,,,
,,,,
,0.0350271,,,
,,,,
,,0.0328039,,
,,,,
,0.0047805,,,
,,,,
,0.0185508,,,
,0.0915515,,,
,,,0.060428,
,,,0.0659144,
,,0.0033394,0.0514008,
,,,0.113074,
,,,,
,0.0351473,,,
,,,,
,,,,
,0.0711064,,,
,0.0070054,0.0467726,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0064041,,,
,0.009982,,,
0.4168968,0.0217679,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0085388,,,
,,,,
,,,,
,,,,
,,,,
,0.0381239,,,
,,,,
,,,,
,0.0151834,,,
,,,,
,,,,
,,,,
,,,0.0750972,
,,,0.0798444,
,,,0.1120622,
,,,0.0608949,
,0.086831,,0.0970428,
,0.050932,,0.139533,
,0.0647624,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0129284,,,
,,,,
,,,,
,0.0318701,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0165364,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.2551939,0.1870113,,,
0.0880962,,,,
,,,,
,,,,
,0.0207155,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.051804,,,
,,,,
,0.06813,,,
,0.029525,,,
,,,,
,,,,
,,,,
,0.0120866,,,
0.2661615,,,,
0.1596969,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0185508,,,
,,,,
,,,,
,,,,
0.2602764,,,,
,0.0245941,,,
,,,,
0.4490857,,,,
0.3207755,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0030968,,,
,,,,
,,,,
,0.2443174,,,
,0.1770594,,,
,0.0203548,,,
,0.0053518,,,
,,,,
,,,,
,0.1732712,,,
,,,,
,0.0423331,,,
,,,,
,0.0171377,,,
,0.028172,,,
,,,,
,,,,
,,,,
,0.0567649,,,
,0.1826819,,,
,0.0849367,,,
,,,,
,,,,
,,,,
,0.0156344,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,0.0938522,
,,,0.091284,
,,,0.0689883,
,0.0313891,,0.0958754,
,,,0.1336186,
,,,0.0692996,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.391195,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0056224,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0036981,0.0026675,,
,,,,
,,,,
,,,,
,0.0173782,,,
,,,,
,,,,
,,0.0533293,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,0.1625991
,,0.1551618,,0.2167988
,,,,
,,,,
,,,,
,0.0010222,,,
,,,,
,,,,
,,0.0440033,,
,,0.0328854,,
,,,,
,,,,0.0855387
,,,,0.0570258
,,,,
,0.0030968,,,
,0.0506916,,,
,,,,
,,,,
,,,,
,0.0039988,,,
,0.0886951,,,
,,,,
,,,,
,,,,
,0.1437762,,,
,,,,
,,,,
,,,,
,0.0026158,,,
,,,,
,,,,
,0.0970536,,,
,,,,
,0.0814192,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.1637763,0.0956704,,,
0.2729605,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0138305,,,
,,,,
,,,,
,,,,
,0.0471137,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0264882,,,
,,,,
,0.0214071,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0136501,,,
,0.1162658,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0400481,,,
,0.0216476,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0441671,,,
,0.2176788,,,
,0.1216476,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0516536,,,
,,,,
,,,,
,,,,
,0.0086891,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1253457,,,
,0.0084486,,,
,0.019543,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0042093,,,
,,,,
,,,,
,,,,
,0.001353,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0671978,,,
,0.0008719,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0191521,,,
,0.0018641,,,
,0.0776909,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0401684,,,
0.244048,,,,
0.139456,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0263079,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.0596522,,,,
0.0298261,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0420625,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0059832,,,
,,,,
,,,,
,0.029525,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0020445,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0605532,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,0.0496029,,
,,,,
,,,,
,0.0030066,,,
,,,,
,,,,
,,,,
,,0.0110772,,
,0.085869,,,
,0.0610343,,,
,0.0070054,,,
,,,,
,,,,
,,,,
,,0.0772755,,
,,,,
,,,,
,0.0619062,,,
,,,,
,,,,
,,,,
,0.0226097,,,
,0.0171076,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1788935,,,
,0.0384245,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,0.058249,
,,,0.0576654,
,,,0.0821401,
,,,0.1125292,
,0.0001203,,,
,0.0315995,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.1437764,,,
,0.0059531,,,
,,,,
,,,,
,,,,
0.3116141,,,,
0.3116141,,,,
,,,,
0.4988634,,,,
,,,,
,,,,
0.2633972,,,,
0.1316986,,,,
,,,,
0.1080696,0.019543,,,
0.2161392,,,,
,,,,
,0.0161756,,,
0.2163176,,,,
0.1622382,,,,
,,,,
,0.0610343,,,
,0.1143715,,,
,,,,
,,,,
,,,,
,0.0208659,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0135899,,,
,0.0029765,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.012748,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0221588,,,
,,,,
,0.0317799,,,
,0.0119363,,,
,,,,
,0.1176188,,,
,0.0035177,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0001804,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0193626,,,
,0.0645821,,,
,0.0601324,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.069092,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0141612,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0052916,,,
,0.1435358,,,
,0.0315695,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0115755,,,
,0.0242634,,,
,,,,
,,,,
,,,,
,0.0171377,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0340048,,,
,,,,
,0.0038184,,,
,,,,
,,,,
,,,,
,,0.0119324,,
,,,,
,,,,
,,,,
,0.0209561,,,
,0.0023752,,,
,0.038635,,,
,0.0003307,,,
,0.0208358,,,
,,,,
,,,,
,,,,
,0.0276608,,,
,,,,
,0.0004209,,,
,,,,
,,,,
,0.0374023,,,
,0.0664461,,,
,,,,
,,,,
,,,,
,,,,
,0.0116657,,,
,,,,
,0.0015033,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0846963,,,
,0.0144318,,,
,,,,
,0.176849,,,
,,,,
,0.0527661,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0493686,,,
,,,,
,,,,
,0.1031569,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0012026,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0077871,,,
,0.0007817,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,0.0019242,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
0.320553,0.0790439,,,
